type,id,title,slug,url,status_code,redirect_target,response_size_bytes,notes
product_category,168,CS-490,cs-490,https://reyco.glvmarketing.ca/reyco-category/cs-490/,,,,
product_category,169,CS-4910,cs-4910,https://reyco.glvmarketing.ca/reyco-category/cs-4910/,,,,
product_category,170,CS-501P,cs-501p,https://reyco.glvmarketing.ca/reyco-category/cs-501p/,,,,
product_category,172,CS-590,cs-590,https://reyco.glvmarketing.ca/reyco-category/cs-590/,,,,
product_category,174,CS-620P,cs-620p,https://reyco.glvmarketing.ca/reyco-category/cs-620p/,,,,
product_category,175,CS-680,cs-680,https://reyco.glvmarketing.ca/reyco-category/cs-680/,,,,
product_category,176,CS-7310P,cs-7310p,https://reyco.glvmarketing.ca/reyco-category/cs-7310p/,,,,
product_category,99,Cub Cadet Challenger 750 MX,cub-cadet-challenger-750-mx,https://reyco.glvmarketing.ca/reyco-category/cub-cadet-challenger-750-mx/,,,,
product_category,98,Cub Cadet UTV,cub-cadet-utv,https://reyco.glvmarketing.ca/reyco-category/cub-cadet-utv/,,,,
product_category,182,Curved Shaft Trimmers,curved-shaft-trimmers,https://reyco.glvmarketing.ca/reyco-category/curved-shaft-trimmers/,,,,
product_category,194,Cut-Off Saws,cut-off-saws,https://reyco.glvmarketing.ca/reyco-category/cut-off-saws/,,,,
product_category,197,DCS-2500T,dcs-2500t,https://reyco.glvmarketing.ca/reyco-category/dcs-2500t/,,,,
product_category,198,DCS-5000,dcs-5000,https://reyco.glvmarketing.ca/reyco-category/dcs-5000/,,,,
product_category,25,Deck Boats,deck-boats,https://reyco.glvmarketing.ca/reyco-category/deck-boats/,,,,
product_category,199,DHC-2300,dhc-2300,https://reyco.glvmarketing.ca/reyco-category/dhc-2300/,,,,
product_category,200,DLM-2100,dlm-2100,https://reyco.glvmarketing.ca/reyco-category/dlm-2100/,,,,
product_category,72,Docks,docks,https://reyco.glvmarketing.ca/reyco-category/docks/,,,,
product_category,931,Downrigger Accessories,downrigger-accessories,https://reyco.glvmarketing.ca/reyco-category/downrigger-accessories/,,,,
product_category,125,Downrigger Weights,downrigger-weights,https://reyco.glvmarketing.ca/reyco-category/downrigger-weights/,,,,
product_category,51,Downriggers,downriggers,https://reyco.glvmarketing.ca/reyco-category/downriggers/,,,,
product_category,201,DPAS Powerheads,dpas-powerheads,https://reyco.glvmarketing.ca/reyco-category/dpas-powerheads/,,,,
product_category,202,DPB-2500,dpb-2500,https://reyco.glvmarketing.ca/reyco-category/dpb-2500/,,,,
product_category,204,DSRM-2100,dsrm-2100,https://reyco.glvmarketing.ca/reyco-category/dsrm-2100/,,,,
product_category,205,DSRM-2600,dsrm-2600,https://reyco.glvmarketing.ca/reyco-category/dsrm-2600/,,,,
product_category,122,Easi-Troll,easi-troll,https://reyco.glvmarketing.ca/reyco-category/easi-troll/,,,,
product_category,58,Edgers,edgers,https://reyco.glvmarketing.ca/reyco-category/edgers/,,,,
product_category,117,Electric Downriggers,electric-downriggers,https://reyco.glvmarketing.ca/reyco-category/electric-downriggers/,,,,
product_category,191,Electric Pressure Washers,electric-pressure-washers,https://reyco.glvmarketing.ca/reyco-category/electric-pressure-washers/,,,,
product_category,70,Electric UTVs,electric-utvs,https://reyco.glvmarketing.ca/reyco-category/electric-utvs/,,,,
product_category,190,Extended Reach Hedge Trimmers,extended-reach-hedge-trimmers,https://reyco.glvmarketing.ca/reyco-category/extended-reach-hedge-trimmers/,,,,
product_category,28,Fish Finders,fish-finders,https://reyco.glvmarketing.ca/reyco-category/fish-finders/,,,,
product_category,23,Fishing Boats,fishing-boats,https://reyco.glvmarketing.ca/reyco-category/fishing-boats/,,,,
product_category,136,Floating Docks,floating-docks,https://reyco.glvmarketing.ca/reyco-category/floating-docks/,,,,
product_category,137,Floating Truss Docks,floating-truss-docks,https://reyco.glvmarketing.ca/reyco-category/floating-truss-docks/,,,,
product_category,94,Forge 400i,forge-400i,https://reyco.glvmarketing.ca/reyco-category/forge-400i/,,,,
product_category,192,Gas Pressure Washers,gas-pressure-washers,https://reyco.glvmarketing.ca/reyco-category/gas-pressure-washers/,,,,
product_category,71,Golf Carts,golf-carts,https://reyco.glvmarketing.ca/reyco-category/golf-carts/,,,,
product_category,95,GUARDIAN,guardian,https://reyco.glvmarketing.ca/reyco-category/guardian/,,,,
product_category,177,Handheld Blowers,handheld-blowers,https://reyco.glvmarketing.ca/reyco-category/handheld-blowers/,,,,
product_category,173,Heavy Pro Chainsaws,heavy-pro-chainsaws,https://reyco.glvmarketing.ca/reyco-category/heavy-pro-chainsaws/,,,,
product_category,185,Heavy-Duty Trimmers,heavy-duty-trimmers,https://reyco.glvmarketing.ca/reyco-category/heavy-duty-trimmers/,,,,
product_category,54,Hedge Trimmers,hedge-trimmers,https://reyco.glvmarketing.ca/reyco-category/hedge-trimmers/,,,,
product_category,130,HELIX Series,helix-series,https://reyco.glvmarketing.ca/reyco-category/helix-series/,,,,
product_category,147,Hidden-Beam,hidden-beam,https://reyco.glvmarketing.ca/reyco-category/hidden-beam/,,,,
product_category,159,Homeowner Chainsaws,homeowner-chainsaws,https://reyco.glvmarketing.ca/reyco-category/homeowner-chainsaws/,,,,
product_category,92,HS 400,hs-400,https://reyco.glvmarketing.ca/reyco-category/hs-400/,,,,
product_category,93,HS 500,hs-500,https://reyco.glvmarketing.ca/reyco-category/hs-500/,,,,
product_category,91,HS Series,hs-series,https://reyco.glvmarketing.ca/reyco-category/hs-series/,,,,
product_category,143,Hydraulic Lifts,hydraulic-lifts,https://reyco.glvmarketing.ca/reyco-category/hydraulic-lifts/,,,,
product_category,149,Hydraulic PWC Lifts,hydraulic-pwc-lifts,https://reyco.glvmarketing.ca/reyco-category/hydraulic-pwc-lifts/,,,,
product_category,145,Hydro Extreme,hydro-extreme,https://reyco.glvmarketing.ca/reyco-category/hydro-extreme/,,,,
product_category,133,ICE Electronics,ice-electronics,https://reyco.glvmarketing.ca/reyco-category/ice-electronics/,,,,
product_category,929,Ice Fishing Electronics,ice-fishing-electronics,https://reyco.glvmarketing.ca/reyco-category/ice-fishing-electronics/,,,,
product_category,134,ICE XPLORE,ice-xplore,https://reyco.glvmarketing.ca/reyco-category/ice-xplore/,,,,
product_category,926,Kayak Motors,kayak-motors,https://reyco.glvmarketing.ca/reyco-category/kayak-motors/,,,,
product_category,109,Kayak Terrova,kayak-terrova,https://reyco.glvmarketing.ca/reyco-category/kayak-terrova/,,,,
product_category,123,Lake-Troll,lake-troll,https://reyco.glvmarketing.ca/reyco-category/lake-troll/,,,,
product_category,148,Lift Roof Systems,lift-roof-systems,https://reyco.glvmarketing.ca/reyco-category/lift-roof-systems/,,,,
product_category,141,Lift-Up Docks,lift-up-docks,https://reyco.glvmarketing.ca/reyco-category/lift-up-docks/,,,,
product_category,203,Limited Edition,limited-edition,https://reyco.glvmarketing.ca/reyco-category/limited-edition/,,,,
product_category,132,Live Sonar,live-sonar,https://reyco.glvmarketing.ca/reyco-category/live-sonar/,,,,
product_category,178,Low-Noise Blowers,low-noise-blowers,https://reyco.glvmarketing.ca/reyco-category/low-noise-blowers/,,,,
product_category,138,LUX Floating,lux-floating,https://reyco.glvmarketing.ca/reyco-category/lux-floating/,,,,
product_category,119,Magnum,magnum,https://reyco.glvmarketing.ca/reyco-category/magnum/,,,,
product_category,121,Manual Downriggers,manual-downriggers,https://reyco.glvmarketing.ca/reyco-category/manual-downriggers/,,,,
product_category,927,Marine Electronics,marine-electronics,https://reyco.glvmarketing.ca/reyco-category/marine-electronics/,,,,
product_category,930,Marine Electronics Accessories,marine-electronics-accessories,https://reyco.glvmarketing.ca/reyco-category/marine-electronics-accessories/,,,,
product_category,151,Marine Railway Systems,marine-railway-systems,https://reyco.glvmarketing.ca/reyco-category/marine-railway-systems/,,,,
product_category,131,MEGA Live 2,mega-live-2,https://reyco.glvmarketing.ca/reyco-category/mega-live-2/,,,,
product_category,179,Mid Backpack Blowers,mid-backpack-blowers,https://reyco.glvmarketing.ca/reyco-category/mid-backpack-blowers/,,,,
product_category,124,Mini-Troll,mini-troll,https://reyco.glvmarketing.ca/reyco-category/mini-troll/,,,,
product_category,112,MK 230 PCL,mk-230-pcl,https://reyco.glvmarketing.ca/reyco-category/mk-230-pcl/,,,,
product_category,113,MK 330 PC,mk-330-pc,https://reyco.glvmarketing.ca/reyco-category/mk-330-pc/,,,,
product_category,114,MK 345 PCL,mk-345-pcl,https://reyco.glvmarketing.ca/reyco-category/mk-345-pcl/,,,,
product_category,115,MK 460 PCL,mk-460-pcl,https://reyco.glvmarketing.ca/reyco-category/mk-460-pcl/,,,,
product_category,139,Modular Docks,modular-docks,https://reyco.glvmarketing.ca/reyco-category/modular-docks/,,,,
product_category,88,MP9 550R,mp9-550r,https://reyco.glvmarketing.ca/reyco-category/mp9-550r/,,,,
product_category,89,MP9 750R,mp9-750r,https://reyco.glvmarketing.ca/reyco-category/mp9-750r/,,,,
product_category,87,MP9 Series,mp9-series,https://reyco.glvmarketing.ca/reyco-category/mp9-series/,,,,
product_category,90,MP9 T400,mp9-t400,https://reyco.glvmarketing.ca/reyco-category/mp9-t400/,,,,
product_category,934,Multi-Tool Systems,multi-tool-systems,https://reyco.glvmarketing.ca/reyco-category/multi-tool-systems/,,,,
product_category,118,Optimum,optimum,https://reyco.glvmarketing.ca/reyco-category/optimum/,,,,
product_category,153,Otter Swim Rafts,otter-swim-rafts,https://reyco.glvmarketing.ca/reyco-category/otter-swim-rafts/,,,,
product_category,26,Outboard Motors,outboard-motors,https://reyco.glvmarketing.ca/reyco-category/outboard-motors/,,,,
product_category,196,PAS Powerheads,pas-powerheads,https://reyco.glvmarketing.ca/reyco-category/pas-powerheads/,,,,
product_category,24,Pontoons,pontoons,https://reyco.glvmarketing.ca/reyco-category/pontoons/,,,,
product_category,57,Power Pruners,power-pruners,https://reyco.glvmarketing.ca/reyco-category/power-pruners/,,,,
product_category,111,Precision Chargers,precision-chargers,https://reyco.glvmarketing.ca/reyco-category/precision-chargers/,,,,
product_category,56,Pressure Washers,pressure-washers,https://reyco.glvmarketing.ca/reyco-category/pressure-washers/,,,,
product_category,180,Pro Backpack Blowers,pro-backpack-blowers,https://reyco.glvmarketing.ca/reyco-category/pro-backpack-blowers/,,,,
product_category,164,Pro Chainsaws,pro-chainsaws,https://reyco.glvmarketing.ca/reyco-category/pro-chainsaws/,,,,
product_category,193,Pro Pressure Washers,pro-pressure-washers,https://reyco.glvmarketing.ca/reyco-category/pro-pressure-washers/,,,,
product_category,184,Pro Trimmers,pro-trimmers,https://reyco.glvmarketing.ca/reyco-category/pro-trimmers/,,,,
product_category,52,Push Mowers,push-mowers,https://reyco.glvmarketing.ca/reyco-category/push-mowers/,,,,
product_category,74,PWC Lifts,pwc-lifts,https://reyco.glvmarketing.ca/reyco-category/pwc-lifts/,,,,
product_category,29,Riding Mowers,riding-mowers,https://reyco.glvmarketing.ca/reyco-category/riding-mowers/,,,,
product_category,110,Riptide Kayak Terrova,riptide-kayak-terrova,https://reyco.glvmarketing.ca/reyco-category/riptide-kayak-terrova/,,,,
product_category,107,Riptide Terrova 112,riptide-terrova-112,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-112/,,,,
product_category,103,Riptide Terrova QUEST,riptide-terrova-quest,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-quest/,,,,
product_category,106,Riptide Terrova QUEST 100,riptide-terrova-quest-100,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-quest-100/,,,,
product_category,104,Riptide Terrova QUEST 72,riptide-terrova-quest-72,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-quest-72/,,,,
product_category,105,Riptide Terrova QUEST 87,riptide-terrova-quest-87,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-quest-87/,,,,
product_category,108,Riptide Terrova Refurbished,riptide-terrova-refurbished,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-refurbished/,,,,
product_category,83,Sector 250,sector-250,https://reyco.glvmarketing.ca/reyco-category/sector-250/,,,,
product_category,84,Sector 550 EPS,sector-550-eps,https://reyco.glvmarketing.ca/reyco-category/sector-550-eps/,,,,
product_category,86,Sector 750 Crew,sector-750-crew,https://reyco.glvmarketing.ca/reyco-category/sector-750-crew/,,,,
product_category,85,Sector 750 EPS,sector-750-eps,https://reyco.glvmarketing.ca/reyco-category/sector-750-eps/,,,,
product_category,82,Sector Series,sector-series,https://reyco.glvmarketing.ca/reyco-category/sector-series/,,,,
product_category,63,Single-Stage Snowblowers,single-stage-snowblowers,https://reyco.glvmarketing.ca/reyco-category/single-stage-snowblowers/,,,,
product_category,64,Snow Plows,snow-plows,https://reyco.glvmarketing.ca/reyco-category/snow-plows/,,,,
product_category,65,Sport UTVs,sport-utvs,https://reyco.glvmarketing.ca/reyco-category/sport-utvs/,,,,
product_category,188,Standard Hedge Trimmers,standard-hedge-trimmers,https://reyco.glvmarketing.ca/reyco-category/standard-hedge-trimmers/,,,,
product_category,183,Straight Shaft Trimmers,straight-shaft-trimmers,https://reyco.glvmarketing.ca/reyco-category/straight-shaft-trimmers/,,,,
product_category,76,Strike 250R,strike-250r,https://reyco.glvmarketing.ca/reyco-category/strike-250r/,,,,
product_category,77,Strike 550R,strike-550r,https://reyco.glvmarketing.ca/reyco-category/strike-550r/,,,,
product_category,75,Strike Series,strike-series,https://reyco.glvmarketing.ca/reyco-category/strike-series/,,,,
product_category,933,String Trimmers,string-trimmers,https://reyco.glvmarketing.ca/reyco-category/string-trimmers/,,,,
product_category,79,Stryker 550,stryker-550,https://reyco.glvmarketing.ca/reyco-category/stryker-550/,,,,
product_category,80,Stryker 750,stryker-750,https://reyco.glvmarketing.ca/reyco-category/stryker-750/,,,,
product_category,81,Stryker 750 Crew,stryker-750-crew,https://reyco.glvmarketing.ca/reyco-category/stryker-750-crew/,,,,
product_category,78,Stryker Series,stryker-series,https://reyco.glvmarketing.ca/reyco-category/stryker-series/,,,,
product_category,96,Tactic,tactic,https://reyco.glvmarketing.ca/reyco-category/tactic/,,,,
product_category,62,Three-Stage Snowblowers,three-stage-snowblowers,https://reyco.glvmarketing.ca/reyco-category/three-stage-snowblowers/,,,,
product_category,171,Timber Wolf,timber-wolf,https://reyco.glvmarketing.ca/reyco-category/timber-wolf/,,,,
product_category,156,Top-Handle Chainsaws,top-handle-chainsaws,https://reyco.glvmarketing.ca/reyco-category/top-handle-chainsaws/,,,,
product_category,768,Trailers,trailers,https://reyco.glvmarketing.ca/reyco-category/trailers/,,,,
product_category,53,Trimmers,trimmers,https://reyco.glvmarketing.ca/reyco-category/trimmers/,,,,
product_category,27,Trolling Motors,trolling-motors,https://reyco.glvmarketing.ca/reyco-category/trolling-motors/,,,,
product_category,135,Truss Pipe Docks,truss-pipe-docks,https://reyco.glvmarketing.ca/reyco-category/truss-pipe-docks/,,,,
product_category,32,Two-Stage Snowblowers,two-stage-snowblowers,https://reyco.glvmarketing.ca/reyco-category/two-stage-snowblowers/,,,,
product_category,187,U-Handle,u-handle,https://reyco.glvmarketing.ca/reyco-category/u-handle/,,,,
product_category,100,Ultrex 80/45,ultrex-80-45,https://reyco.glvmarketing.ca/reyco-category/ultrex-80-45/,,,,
product_category,101,Ultrex 80/52,ultrex-80-52,https://reyco.glvmarketing.ca/reyco-category/ultrex-80-52/,,,,
product_category,102,Ultrex QUEST,ultrex-quest,https://reyco.glvmarketing.ca/reyco-category/ultrex-quest/,,,,
product_category,120,Uni-Troll,uni-troll,https://reyco.glvmarketing.ca/reyco-category/uni-troll/,,,,
product_category,66,Utility UTVs,utility-utvs,https://reyco.glvmarketing.ca/reyco-category/utility-utvs/,,,,
product_category,922,UTVs,utvs,https://reyco.glvmarketing.ca/reyco-category/utvs/,,,,
product_category,144,Vertical Pontoon Lifts,vertical-pontoon-lifts,https://reyco.glvmarketing.ca/reyco-category/vertical-pontoon-lifts/,,,,
product_category,195,Walk-Behind Edgers,walk-behind-edgers,https://reyco.glvmarketing.ca/reyco-category/walk-behind-edgers/,,,,
product_category,152,Wave Armor,wave-armor,https://reyco.glvmarketing.ca/reyco-category/wave-armor/,,,,
product_category,150,Wave Armour Ports,wave-armour-ports,https://reyco.glvmarketing.ca/reyco-category/wave-armour-ports/,,,,
product_category,140,WaveX,wavex,https://reyco.glvmarketing.ca/reyco-category/wavex/,,,,
product_category,146,Wet-Slip Lifts,wet-slip-lifts,https://reyco.glvmarketing.ca/reyco-category/wet-slip-lifts/,,,,
product_category,181,X Series Blowers,x-series-blowers,https://reyco.glvmarketing.ca/reyco-category/x-series-blowers/,,,,
product_category,68,Youth UTVs,youth-utvs,https://reyco.glvmarketing.ca/reyco-category/youth-utvs/,,,,
product_category,30,Zero-Turn Mowers,zero-turn-mowers,https://reyco.glvmarketing.ca/reyco-category/zero-turn-mowers/,,,,
